,p_c,p_m,pop_size,Error
0,0.75,0.02,20,306.4608588376662
1,0.8,0.02,20,305.32661777691095
2,0.85,0.02,20,388.5018208567016
3,0.9,0.02,20,312.4171324311195
4,0.95,0.02,20,298.1481517995909
5,0.95,0.01,40,309.78331308602503
6,0.95,0.02,40,307.50515475994604
7,0.95,0.03,40,302.859644218785
8,0.95,0.04,40,331.1929005631099
9,0.95,0.05,40,289.9351330305643
10,0.95,0.05,10,310.4617448423327
11,0.95,0.05,20,310.14930026890715
12,0.95,0.05,30,299.0195023683238
13,0.95,0.05,40,293.03660746617123
14,0.95,0.05,50,291.4352449149152
