,p_c,p_m,pop_size,Error
0,0.85,0.03,10.0,308.5710594210284
1,0.85,0.03,20.0,302.42709407487484
2,0.85,0.03,30.0,322.06552403294353
3,0.85,0.03,40.0,264.245759428968
4,0.85,0.03,50.0,291.0914139537236
5,0.85,0.01,40.0,307.2152421047591
6,0.85,0.02,40.0,302.7258620972699
7,0.85,0.03,40.0,306.57244172499134
8,0.85,0.04,40.0,304.25822633909087
9,0.85,0.05,40.0,288.9571867839765
10,0.75,0.05,40.0,294.5717757530736
11,0.8,0.05,40.0,259.02150337228875
12,0.85,0.05,40.0,261.21284379467824
13,0.9,0.05,40.0,268.1398174147215
14,0.95,0.05,40.0,273.2710702968116
