,p_c,p_m,pop_size,Error
0,0.75,0.01,30,309.8452153817622
1,0.8,0.01,30,320.8138154451823
2,0.85,0.01,30,313.2203760424013
3,0.9,0.01,30,319.01898115584686
4,0.95,0.01,30,297.1448821583159
5,0.95,0.01,20,301.4056257126706
6,0.95,0.02,20,294.5013200266448
7,0.95,0.03,20,314.46324258820886
8,0.95,0.04,20,310.9566996471809
9,0.95,0.05,20,305.1124714587541
10,0.95,0.02,10,307.88851687942196
11,0.95,0.02,20,307.78043008606596
12,0.95,0.02,30,305.75285927881885
13,0.95,0.02,40,294.52391909736144
14,0.95,0.02,50,296.18524329396564
