,p_c,p_m,pop_size,Error
0,0.75,0.04,10.0,315.75720465486694
1,0.75,0.04,20.0,296.6301294999808
2,0.75,0.04,30.0,303.6164605469953
3,0.75,0.04,40.0,289.82253123229816
4,0.75,0.04,50.0,300.8833024007576
5,0.75,0.05,40.0,303.93994474133035
6,0.8,0.05,40.0,284.7157610898672
7,0.85,0.05,40.0,270.93472389756386
8,0.9,0.05,40.0,299.63658609804304
9,0.95,0.05,40.0,304.0007957962336
10,0.85,0.01,40.0,312.3312850805398
11,0.85,0.02,40.0,309.5579103188389
12,0.85,0.03,40.0,299.25903685703435
13,0.85,0.04,40.0,319.1827679362491
14,0.85,0.05,40.0,284.02761235398833
