,p_c,p_m,pop_size,Error
0,0.8,0.01,10.0,322.0908093143686
1,0.8,0.01,20.0,306.85519788138225
2,0.8,0.01,30.0,318.4052179109734
3,0.8,0.01,40.0,324.7850758179664
4,0.8,0.01,50.0,312.4022107602385
5,0.75,0.05,20.0,310.2538938021196
6,0.8,0.05,20.0,296.52131762032286
7,0.85,0.05,20.0,316.04665964343553
8,0.9,0.05,20.0,310.41677339780773
9,0.95,0.05,20.0,298.268972312785
10,0.8,0.01,20.0,323.8338720812808
11,0.8,0.02,20.0,321.99389036323095
12,0.8,0.03,20.0,305.45886543132247
13,0.8,0.04,20.0,303.41295798127175
14,0.8,0.05,20.0,315.6013045383114
