,p_c,p_m,pop_size,Error
0,0.75,0.01,20,305.34416295388473
1,0.8,0.01,20,299.6860252292564
2,0.85,0.01,20,321.92270141839657
3,0.9,0.01,20,312.86329364302685
4,0.95,0.01,20,299.88110194145844
5,0.8,0.01,10,336.9130183218798
6,0.8,0.02,10,320.2164942052825
7,0.8,0.03,10,304.81088113547855
8,0.8,0.04,10,320.1045005849179
9,0.8,0.05,10,320.3175654560585
10,0.8,0.03,10,308.1407926814454
11,0.8,0.03,20,353.4171439472813
12,0.8,0.03,30,304.30250651673146
13,0.8,0.03,40,343.2245847572292
14,0.8,0.03,50,297.28350412559826
