,p_c,p_m,pop_size,Error
0,0.75,0.05,30.0,31.116487205278652
1,0.8,0.05,50.0,30.245888776111553
2,0.8,0.04,50.0,34.14523546348023
3,0.85,0.04,30.0,33.91350204630461
4,0.85,0.05,40.0,30.420486110222136
5,0.9,0.05,50.0,30.26988995689931
6,0.8,0.05,20.0,33.98459112813623
7,0.8,0.04,20.0,32.52059237222791
8,0.75,0.03,50.0,32.44570953069095
9,0.95,0.04,40.0,29.670765257989977
