,p_c,p_m,pop_size,Error
0,0.75,0.04,50.0,268.3201288311153
1,0.8,0.04,50.0,260.14606879895484
2,0.85,0.04,50.0,279.6596701541405
3,0.9,0.04,50.0,258.39623618288084
4,0.95,0.04,50.0,277.5827418856746
5,0.9,0.03,10.0,318.029076672691
6,0.9,0.03,20.0,300.8716192811179
7,0.9,0.03,30.0,264.8517960380786
8,0.9,0.03,40.0,249.9873793524015
9,0.9,0.03,50.0,234.60809061254162
10,0.9,0.01,50.0,280.240530851166
11,0.9,0.02,50.0,225.8080079624274
12,0.9,0.03,50.0,257.8993131195824
13,0.9,0.04,50.0,252.1815693483966
14,0.9,0.05,50.0,235.0399215150961
